payout,currency,user_id,sale_amount,datetime,shop_name,shop_offset_hour
20.47,THB,2FBrFIsQsF,2249.00,2020-02-02 10:09:42,SE,0
14.86,THB,C370mXifNM,1011.00,2020-02-02 14:19:13,SE,0
19.03,THB,2ET0TuhW4G,159.00,2020-02-02 09:17:24,SE,0
12.76,THB,zY09dG5fPe,868.00,2020-02-02 14:18:31,SE,0
0.55,THB,r4HDpiVJUM,60.00,2020-02-02 14:18:10,SE,0
5.16,THB,3GPiMqmk4u,101.00,2020-02-02 10:06:37,SE,0
4.16,THB,uZH94rqEj2,283.00,2020-02-02 10:05:14,SE,0
1.1975,THB,4zAOTkbmeB,10.00,2020-02-02 14:16:46,SE,0
1.03,THB,2i2f7RjYEy,113.00,2020-02-02 14:16:19,SE,0
1.07775,THB,4zAOTkbmeB,9.00,2020-02-02 14:16:46,SE,0
0.66,THB,9CdzFFRG6U,52.50,2020-02-02 09:13:55,SE,0
3.1134999999999997,THB,4zAOTkbmeB,26.00,2020-02-02 14:16:46,SE,0
0.958,THB,4zAOTkbmeB,8.00,2020-02-02 14:16:46,SE,0
0.11975,THB,4zAOTkbmeB,1.00,2020-02-02 14:16:46,SE,0
3.1134999999999997,THB,4zAOTkbmeB,26.00,2020-02-02 14:16:46,SE,0
2.189848484848485,THB,888ZbY9MTi,149.00,2020-02-02 14:16:17,SE,0
0.6172727272727273,THB,888ZbY9MTi,42.00,2020-02-02 14:16:17,SE,0
0.5437878787878788,THB,888ZbY9MTi,37.00,2020-02-02 14:16:17,SE,0
1.072878787878788,THB,888ZbY9MTi,73.00,2020-02-02 14:16:17,SE,0
0.485,THB,888ZbY9MTi,33.00,2020-02-02 14:16:17,SE,0
0.47030303030303033,THB,888ZbY9MTi,32.00,2020-02-02 14:16:17,SE,0
0.4409090909090909,THB,888ZbY9MTi,30.00,2020-02-02 14:16:17,SE,0
0.72,THB,zzmTXl9Aip,79.00,2020-02-02 09:09:57,SE,0
63.66,THB,2gORlgYAE9,1716.00,2020-02-02 14:13:36,SE,0
0.9268583081173531,THB,qOHefbhoII,21.03,2020-02-02 03:29:25,SE,0
0.7386666666666668,THB,tthRLXo3b2,20.00,2020-02-02 09:07:51,SE,0
1.2314037626628078,THB,qOHefbhoII,27.94,2020-02-02 03:29:25,SE,0
0.6278666666666668,THB,tthRLXo3b2,17.00,2020-02-02 09:07:51,SE,0
1.1917379292198398,THB,qOHefbhoII,27.04,2020-02-02 03:29:25,SE,0
67.9,THB,pd2yXA0vxy,7461.00,2020-02-02 14:12:29,SE,0
0.7017333333333334,THB,tthRLXo3b2,19.00,2020-02-02 09:07:51,SE,0
0.7017333333333334,THB,tthRLXo3b2,19.00,2020-02-02 09:07:51,SE,0
8.72,THB,OA9Xie4ugN,235.00,2020-02-02 12:13:41,SE,0
4.01,THB,jOvX1ESa5j,106.00,2020-02-02 09:04:39,SE,0
9.588730158730158,THB,230R19YNzC,193.00,2020-02-02 09:04:26,SE,0
9.19126984126984,THB,230R19YNzC,185.00,2020-02-02 09:04:26,SE,0
0.94,THB,1mSrr4Y1MD,22.00,2020-02-02 09:04:11,SE,0
0.94,THB,1mSrr4Y1MD,22.00,2020-02-02 09:04:11,SE,0
1.5700000000000005,THB,1mSrr4Y1MD,172.00,2020-02-02 09:04:11,SE,0
218.71,THB,2LwFM1MX2G,2765.00,2020-02-02 07:21:45,SE,0
1.37,THB,1mSrr4Y1MD,150.00,2020-02-02 09:04:11,SE,0
1.23,THB,1mSrr4Y1MD,135.00,2020-02-02 09:04:11,SE,0
1.187450980392157,THB,2fiLTGGAs1,32.00,2020-02-02 07:21:05,SE,0
2.5233333333333334,THB,2fiLTGGAs1,68.00,2020-02-02 07:21:05,SE,0
2.5975490196078432,THB,2fiLTGGAs1,70.00,2020-02-02 07:21:05,SE,0
1.2616666666666667,THB,2fiLTGGAs1,34.00,2020-02-02 07:21:05,SE,0
7.000000000000001,THB,2oiCfNbdlC,164.00,2020-02-02 12:08:01,SE,0
17.84,THB,2XH2NuJHrd,1960.00,2020-02-02 11:42:42,SE,0
1.11,THB,jOvX1ESa5j,30.00,2020-02-02 09:02:33,SE,0
8.16,THB,2ULE0zNEsU,220.00,2020-02-02 10:02:24,SE,0
0.8000000000000002,THB,2OQcbYA9qx,88.00,2020-02-02 07:20:20,SE,0
3.82,THB,2XH2NuJHrd,420.00,2020-02-02 12:03:22,SE,0
19.726947835738063,THB,1pPuelgu16,303.00,2020-02-02 07:20:15,SE,0
2.5189294117647054,THB,1pPuelgu16,38.69,2020-02-02 07:20:15,SE,0
1.09,THB,2HPOc2lL3F,120.00,2020-02-02 07:20:02,SE,0
7.1615982241953375,THB,1pPuelgu16,110.00,2020-02-02 07:20:15,SE,0
29.252524528301883,THB,1pPuelgu16,449.31,2020-02-02 07:20:15,SE,0
2.65,THB,2HPOc2lL3F,180.00,2020-02-02 07:20:02,SE,0
63.35999999999999,THB,Ahh8PMWyvw,801.00,2020-02-02 08:59:25,SE,0
1.03,THB,OA9Xie4ugN,113.00,2020-02-02 12:01:06,SE,0
2.4570000000000003,THB,2HPOc2lL3F,270.00,2020-02-02 07:20:02,SE,0
2.4115,THB,2HPOc2lL3F,265.00,2020-02-02 07:20:02,SE,0
2.4115,THB,2HPOc2lL3F,265.00,2020-02-02 07:20:02,SE,0
0.62,THB,30G6N7vJIK,68.00,2020-02-02 08:58:45,SE,0
4.1884236453201975,THB,2Mj9zeDuRi,95.00,2020-02-02 09:59:04,SE,0
0.9790625,THB,30G6N7vJIK,26.00,2020-02-02 08:58:45,SE,0
2.1603448275862074,THB,2Mj9zeDuRi,49.00,2020-02-02 09:59:04,SE,0
12.352964763061967,THB,2vhbEzIp11,333.00,2020-02-02 09:58:57,SE,0
0.90375,THB,30G6N7vJIK,24.00,2020-02-02 08:58:45,SE,0
2.6012315270935966,THB,2Mj9zeDuRi,59.00,2020-02-02 09:59:04,SE,0
23.71546658566221,THB,2vhbEzIp11,639.30,2020-02-02 09:58:57,SE,0
0.2259375,THB,30G6N7vJIK,6.00,2020-02-02 08:58:45,SE,0
24.99156865127582,THB,2vhbEzIp11,673.70,2020-02-02 09:58:57,SE,0
0.30125,THB,30G6N7vJIK,8.00,2020-02-02 08:58:45,SE,0
29.030000000000005,THB,Kuqy8iFL9G,3190.00,2020-02-02 09:58:52,SE,0
2.0,THB,2ULE0zNEsU,220.00,2020-02-02 07:19:41,SE,0
0.5,THB,2ULE0zNEsU,55.00,2020-02-02 07:19:41,SE,0
16.68864724880383,THB,Y0L4V69y1s,449.91,2020-02-02 11:55:37,SE,0
14.321352751196171,THB,Y0L4V69y1s,386.09,2020-02-02 11:55:37,SE,0
29.23,THB,30xuYjIn4G,788.00,2020-02-02 09:57:07,SE,0
1.27,THB,3WZWs3JXUZ,140.00,2020-02-02 11:55:17,SE,0
6.33,THB,2ziLWxIyN6,80.00,2020-02-02 07:19:26,SE,0
16.58,THB,2ziLWxIyN6,230.00,2020-02-02 07:19:26,SE,0
1.3386407766990291,THB,GdknsOKubY,36.00,2020-02-02 08:57:10,SE,0
2.4913592233009707,THB,GdknsOKubY,67.00,2020-02-02 08:57:10,SE,0
0.55,THB,2ziLWxIyN6,60.00,2020-02-02 07:19:26,SE,0
12.636182212581346,THB,2CvsDFr40y,296.00,2020-02-02 11:55:10,SE,0
0.8111062906724512,THB,2CvsDFr40y,19.00,2020-02-02 11:55:10,SE,0
3.415184381778742,THB,2CvsDFr40y,80.00,2020-02-02 11:55:10,SE,0
0.98,THB,jOvX1ESa5j,108.00,2020-02-02 08:55:40,SE,0
1.3233839479392624,THB,2CvsDFr40y,31.00,2020-02-02 11:55:10,SE,0
1.4941431670281995,THB,2CvsDFr40y,35.00,2020-02-02 11:55:10,SE,0
18.9,THB,1yV3nLH3cT,1500.00,2020-02-02 08:55:15,SE,0
1.46,THB,2ib5TYnJhb,99.00,2020-02-02 09:55:05,SE,0
1.46,THB,2ib5TYnJhb,99.00,2020-02-02 09:55:05,SE,0
20.58,THB,2e6DWdYoi5,243.00,2020-02-02 07:17:44,SE,0
50.14,THB,ua9pDhTjeV,592.00,2020-02-02 03:36:02,SE,0
2.63,THB,C5p02fukA1,179.00,2020-02-02 09:53:19,SE,0
6.566804733727811,THB,C5p02fukA1,177.00,2020-02-02 09:53:19,SE,0
12.24319526627219,THB,C5p02fukA1,330.00,2020-02-02 09:53:19,SE,0
1.26,THB,C5p02fukA1,139.00,2020-02-02 09:53:19,SE,0
0.31297029702970297,THB,3I4TUl4XlD,29.00,2020-02-02 09:50:35,SE,0
0.777029702970297,THB,3I4TUl4XlD,72.00,2020-02-02 09:50:35,SE,0
1.47,THB,24UXsWplvB,100.00,2020-02-02 11:50:33,SE,0
0.6714146341463414,THB,AxbPKiaPCu,74.00,2020-02-02 09:49:28,SE,0
1.1885853658536585,THB,AxbPKiaPCu,131.00,2020-02-02 09:49:28,SE,0
8.98,THB,AxbPKiaPCu,138.00,2020-02-02 09:49:28,SE,0
5.29,THB,2BRvarEpy2,360.00,2020-02-02 08:52:11,SE,0
0.76,THB,AxbPKiaPCu,83.00,2020-02-02 09:49:28,SE,0
5.82,THB,RUeIt0CYKf,640.00,2020-02-02 09:49:22,SE,0
1.1,THB,7idXthHTP4,75.00,2020-02-02 07:15:18,SE,0
3.63,THB,1wRiGOWCWg,399.00,2020-02-02 07:14:59,SE,0
0.04,THB,2VMPSr1YEP,1.00,2020-02-02 11:48:54,SE,0
0.8000000000000002,THB,1wRiGOWCWg,88.00,2020-02-02 07:14:59,SE,0
1.07,THB,wiko5xWSf7,118.00,2020-02-02 07:14:22,SE,0
0.095,THB,2PLQ3ATLGZ,1.00,2020-02-01 19:00:31,SE,0
4.19,THB,Ul5lfEzcgy,113.00,2020-02-02 08:49:21,SE,0
0.095,THB,2PLQ3ATLGZ,1.00,2020-02-01 19:00:31,SE,0
47.18986194995685,THB,1wqlcjZQqn,1070.00,2020-02-02 07:13:48,SE,0
7.94,THB,Ul5lfEzcgy,214.00,2020-02-02 08:49:21,SE,0
55.04013805004313,THB,1wqlcjZQqn,1248.00,2020-02-02 07:13:48,SE,0
2.51,THB,Ul5lfEzcgy,171.00,2020-02-02 08:49:21,SE,0
4.439046778464254,THB,3WZWs3JXUZ,104.00,2020-02-02 11:48:04,SE,0
4.481729920564872,THB,3WZWs3JXUZ,105.00,2020-02-02 11:48:04,SE,0
8.878093556928508,THB,3WZWs3JXUZ,208.00,2020-02-02 11:48:04,SE,0
4.3963636363636365,THB,3WZWs3JXUZ,103.00,2020-02-02 11:48:04,SE,0
4.182947925860547,THB,3WZWs3JXUZ,98.00,2020-02-02 11:48:04,SE,0
4.182947925860547,THB,3WZWs3JXUZ,98.00,2020-02-02 11:48:04,SE,0
4.481729920564872,THB,3WZWs3JXUZ,105.00,2020-02-02 11:48:04,SE,0
4.439046778464254,THB,3WZWs3JXUZ,104.00,2020-02-02 11:48:04,SE,0
42.76,THB,2LgjHatfpb,3394.00,2020-02-02 11:46:46,SE,0
4.439046778464254,THB,3WZWs3JXUZ,104.00,2020-02-02 11:48:04,SE,0
4.439046778464254,THB,3WZWs3JXUZ,104.00,2020-02-02 11:48:04,SE,0
3.1770000000000005,THB,26xEjb7345,72.00,2020-02-02 08:46:44,SE,0
0.62,THB,gqIUjZy4Au,42.00,2020-02-02 09:46:11,SE,0
3.883000000000001,THB,26xEjb7345,88.00,2020-02-02 08:46:44,SE,0
23.67,THB,NlVIxM2kS9,638.00,2020-02-02 09:45:45,SE,0
2.75,THB,362ZVJQdlR,187.00,2020-02-02 09:45:29,SE,0
2.35,THB,2XCmpZohId,160.00,2020-02-02 03:57:11,SE,0
1.7699999999999998,THB,1sKRHSiUK6,195.00,2020-02-02 08:45:15,SE,0
10.93,THB,1sKRHSiUK6,256.00,2020-02-02 08:45:15,SE,0
6.08,THB,dFqE0FNtAn,668.00,2020-02-02 11:42:20,SE,0
40.802270538243626,THB,2U0WybafPZ,619.00,2020-02-02 03:50:08,SE,0
46.6688328611898,THB,2U0WybafPZ,708.00,2020-02-02 03:50:08,SE,0
2.36,THB,vW3Dk9uZuJ,259.00,2020-02-02 08:44:20,SE,0
125.96629886685552,THB,2U0WybafPZ,1911.00,2020-02-02 03:50:08,SE,0
125.96629886685552,THB,2U0WybafPZ,1911.00,2020-02-02 03:50:08,SE,0
125.96629886685552,THB,2U0WybafPZ,1911.00,2020-02-02 03:50:08,SE,0
1.32,THB,uGASOGjxTC,90.00,2020-02-02 09:42:40,SE,0
9.12,THB,2FKnThs3Jj,1002.00,2020-02-02 11:39:53,SE,0
3.7999999999999994,THB,3Bi9W2kLvI,89.00,2020-02-02 11:39:17,SE,0
0.4000000000000001,THB,rcRSOPNVSw,44.00,2020-02-02 06:22:47,SE,0
1.1,THB,rcRSOPNVSw,121.00,2020-02-02 06:22:47,SE,0
1.1,THB,rcRSOPNVSw,121.00,2020-02-02 06:22:47,SE,0
1.1,THB,rcRSOPNVSw,121.00,2020-02-02 06:22:47,SE,0
6.3,THB,cTsUIhFNtA,500.00,2020-02-02 08:41:20,SE,0
3.34,THB,wWMC2oCYsn,90.00,2020-02-02 06:21:44,SE,0
2.52,THB,NyzhgLpdMS,277.00,2020-02-02 09:41:18,SE,0
8.09,THB,HsludRCvBi,282.00,2020-02-02 08:41:19,SE,0
10.83,THB,hlgXrw0Ja3,1190.00,2020-02-02 09:41:00,SE,0
15.0,THB,HsludRCvBi,152.00,2020-02-02 08:41:19,SE,0
7.34,THB,HsludRCvBi,499.00,2020-02-02 08:41:19,SE,0
11.28,THB,1t4Sk0IN28,199.00,2020-02-02 08:41:05,SE,0
14.74,THB,hlgXrw0Ja3,260.00,2020-02-02 09:41:00,SE,0
2.15,THB,rxP7zmLyK1,58.00,2020-02-02 09:40:50,SE,0
14.74,THB,hlgXrw0Ja3,260.00,2020-02-02 09:41:00,SE,0
14.74,THB,hlgXrw0Ja3,260.00,2020-02-02 09:41:00,SE,0
14.74,THB,hlgXrw0Ja3,260.00,2020-02-02 09:41:00,SE,0
14.74,THB,hlgXrw0Ja3,260.00,2020-02-02 09:41:00,SE,0
6.3,THB,cTsUIhFNtA,500.00,2020-02-02 08:39:12,SE,0
7.75,THB,28N0uv4VSs,98.00,2020-02-02 06:19:57,SE,0
2.56,THB,2KDwERSHmZ,60.00,2020-02-02 07:07:39,SE,0
2.56,THB,2KDwERSHmZ,60.00,2020-02-02 07:07:39,SE,0
4.74,THB,XGu3sYO6Bt,205.00,2020-02-02 08:38:24,SE,0
0.38,THB,jJhXv5iAq4,26.00,2020-02-02 07:07:38,SE,0
1.23,THB,CjzPBK6vbs,135.00,2020-02-02 09:26:08,SE,0
0.02,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.02,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.02,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.02,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.02,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
2.93,THB,oLW1vxj1IZ,322.00,2020-02-02 08:30:36,SE,0
1.042340425531915,THB,22NnaDuBOF,71.00,2020-02-02 08:37:36,SE,0
2.0,THB,bRlHsgdaJ3,220.00,2020-02-02 09:36:28,SE,0
1.0276595744680852,THB,22NnaDuBOF,70.00,2020-02-02 08:37:36,SE,0
5.1,THB,cTsUIhFNtA,404.87,2020-02-02 08:37:14,SE,0
0.26,THB,1i2vsber44,29.00,2020-02-02 06:18:04,SE,0
0.01,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.01,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.01,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.01,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
0.01,THB,jJhXv5iAq4,1.00,2020-02-02 07:07:38,SE,0
1.73,THB,R1wDSwoFFj,137.00,2020-02-02 06:17:56,SE,0
28.34,THB,poRLSrJcaI,764.00,2020-02-02 06:16:41,SE,0
7.23,THB,WPX85CNXHU,195.00,2020-02-02 08:36:49,SE,0
0.71,THB,0mSBAzjU1V,78.00,2020-02-02 06:16:26,SE,0
1.0126865671641792,THB,WPX85CNXHU,69.00,2020-02-02 08:36:49,SE,0
0.924626865671642,THB,WPX85CNXHU,63.00,2020-02-02 08:36:49,SE,0
1.0126865671641792,THB,WPX85CNXHU,69.00,2020-02-02 08:36:49,SE,0
6.74,THB,90zqexfzJy,116.00,2020-02-02 06:15:26,SE,0
0.96,THB,pjqiIsuyR8,106.00,2020-02-02 08:36:22,SE,0
1.0,THB,1u3DpFe9BI,110.00,2020-02-02 09:35:26,SE,0
2.5,THB,1u3DpFe9BI,275.00,2020-02-02 09:35:26,SE,0
1.0,THB,1u3DpFe9BI,110.00,2020-02-02 09:35:26,SE,0
5.12,THB,2w5zB16RCx,563.00,2020-02-02 09:32:25,SE,0
12.72,THB,Aq7deNlgP7,298.00,2020-02-02 09:31:59,SE,0
5.05,THB,BNikk1gcvH,89.00,2020-02-02 09:31:27,SE,0
5.05,THB,BNikk1gcvH,89.00,2020-02-02 09:31:27,SE,0
0.04,THB,3BxK8X0J3P,1.00,2020-02-02 07:02:42,SE,0
0.04,THB,3BxK8X0J3P,1.00,2020-02-02 07:02:42,SE,0
0.04,THB,3BxK8X0J3P,1.00,2020-02-02 07:02:42,SE,0
0.04,THB,3BxK8X0J3P,1.00,2020-02-02 07:02:42,SE,0
9.9,THB,Aq7deNlgP7,1088.00,2020-02-02 09:28:45,SE,0
1.764,THB,2wO2Tfqgek,120.00,2020-02-02 04:10:02,SE,0
4.116,THB,2wO2Tfqgek,280.00,2020-02-02 04:10:02,SE,0
4.27,THB,349GTvuFwk,115.00,2020-02-02 09:27:34,SE,0
1.89,THB,cTsUIhFNtA,150.00,2020-02-02 08:33:09,SE,0
206.98,THB,zWmROH5y2Q,5579.00,2020-02-02 08:32:58,SE,0
9.0,THB,2mHlZafKDa,989.00,2020-02-02 06:10:23,SE,0
1.26,THB,2mHlZafKDa,139.00,2020-02-02 06:10:23,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
12.87,THB,j33iLyKEgm,1021.23,2020-02-02 08:31:08,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
0.04,THB,xbPOcLAvIZ,1.00,2020-02-02 07:02:37,SE,0
1.14,THB,vW3Dk9uZuJ,125.00,2020-02-02 08:30:34,SE,0
0.23,THB,vW3Dk9uZuJ,25.00,2020-02-02 08:30:34,SE,0
3.91,THB,2pSZaJkfc3,430.00,2020-02-02 06:07:29,SE,0
5.586206896551724,THB,ottJ7swo1E,380.00,2020-02-02 06:07:20,SE,0
2.513793103448276,THB,ottJ7swo1E,171.00,2020-02-02 06:07:20,SE,0
1.0005882352941178,THB,VXzabv91VP,27.00,2020-02-02 08:28:10,SE,0
0.37058823529411766,THB,VXzabv91VP,10.00,2020-02-02 08:28:10,SE,0
0.8616176470588236,THB,VXzabv91VP,23.25,2020-02-02 08:28:10,SE,0
0.08,THB,1hN4FA54Hv,1.00,2020-02-02 07:02:21,SE,0
0.5558823529411765,THB,VXzabv91VP,15.00,2020-02-02 08:28:10,SE,0
0.01,THB,1hN4FA54Hv,1.00,2020-02-02 07:02:21,SE,0
0.7041176470588236,THB,VXzabv91VP,19.00,2020-02-02 08:28:10,SE,0
0.2872058823529412,THB,VXzabv91VP,7.75,2020-02-02 08:28:10,SE,0
1.9,THB,XGu3sYO6Bt,129.00,2020-02-02 04:12:56,SE,0
0.03,THB,1hN4FA54Hv,1.00,2020-02-02 07:02:21,SE,0
7.34,THB,HsludRCvBi,499.00,2020-02-02 08:27:14,SE,0
4.24,THB,XGu3sYO6Bt,466.00,2020-02-02 04:12:56,SE,0
14.18,THB,Z1PNbkCbv5,332.00,2020-02-02 04:12:47,SE,0
1.508152380952381,THB,nT5T6LA3ff,25.96,2020-02-02 08:26:16,SE,0
2.4423238095238093,THB,nT5T6LA3ff,42.04,2020-02-02 08:26:16,SE,0
0.9295238095238096,THB,nT5T6LA3ff,16.00,2020-02-02 08:26:16,SE,0
3.77,THB,RNEJqMI3jy,163.00,2020-02-02 04:12:29,SE,0
33.47,THB,RNEJqMI3jy,759.00,2020-02-02 04:12:29,SE,0
2.560666666666666,THB,AzJq4QvIvl,69.00,2020-02-02 07:02:16,SE,0
22.66,THB,AzJq4QvIvl,456.00,2020-02-02 07:02:16,SE,0
4.119333333333333,THB,AzJq4QvIvl,111.00,2020-02-02 07:02:16,SE,0
20.03,THB,2w2r68iEPf,540.00,2020-02-02 04:11:57,SE,0
10.02,THB,AzJq4QvIvl,270.00,2020-02-02 07:02:16,SE,0
25.380000000000003,THB,lAP3xTSDDS,684.00,2020-02-02 04:10:15,SE,0
0.5,THB,2wO2Tfqgek,55.00,2020-02-02 04:10:02,SE,0
5.29,THB,2FaGBIjkGB,124.00,2020-02-02 06:01:43,SE,0
1.03,THB,2FaGBIjkGB,113.00,2020-02-02 06:01:43,SE,0
3.43,THB,2wO2Tfqgek,69.00,2020-02-02 04:10:02,SE,0
1.07,THB,2wO2Tfqgek,118.00,2020-02-02 04:10:02,SE,0
6.34,THB,wSdyxB8b9J,503.46,2020-02-02 06:01:16,SE,0
2.52,THB,2wO2Tfqgek,59.00,2020-02-02 04:10:02,SE,0
3.08,THB,2wO2Tfqgek,39.00,2020-02-02 04:10:02,SE,0
1.38,THB,VXELrdByyy,94.00,2020-02-02 06:01:11,SE,0
2.08,THB,2wO2Tfqgek,56.00,2020-02-02 04:10:02,SE,0
1.16,THB,2wO2Tfqgek,127.00,2020-02-02 04:10:02,SE,0
0.8599999999999999,THB,2wO2Tfqgek,95.00,2020-02-02 04:10:02,SE,0
0.05699999999999999,THB,NPgrTNvhAP,6.00,2020-02-02 08:21:58,SE,0
0.03799999999999999,THB,NPgrTNvhAP,4.00,2020-02-02 08:21:58,SE,0
0.05699999999999999,THB,NPgrTNvhAP,6.00,2020-02-02 08:21:58,SE,0
0.03799999999999999,THB,NPgrTNvhAP,4.00,2020-02-02 08:21:58,SE,0
0.03799999999999999,THB,NPgrTNvhAP,4.00,2020-02-02 08:21:58,SE,0
0.04,THB,eT81rXCrFp,1.00,2020-02-02 07:02:10,SE,0
0.04,THB,eT81rXCrFp,1.00,2020-02-02 07:02:10,SE,0
0.03,THB,eT81rXCrFp,1.00,2020-02-02 07:02:10,SE,0
0.03799999999999999,THB,NPgrTNvhAP,4.00,2020-02-02 08:21:58,SE,0
0.03799999999999999,THB,NPgrTNvhAP,4.00,2020-02-02 08:21:58,SE,0
0.03799999999999999,THB,NPgrTNvhAP,4.00,2020-02-02 08:21:58,SE,0
0.03799999999999999,THB,NPgrTNvhAP,4.00,2020-02-02 08:21:58,SE,0
0.69,THB,wSdyxB8b9J,55.00,2020-02-02 05:57:30,SE,0
9.66,THB,2J7zASW0up,219.00,2020-02-02 08:20:14,SE,0
0.11181818181818184,THB,FZ0Veu2fE1,3.00,2020-02-02 07:02:03,SE,0
0.1490909090909091,THB,FZ0Veu2fE1,4.00,2020-02-02 07:02:03,SE,0
0.11,THB,FZ0Veu2fE1,12.00,2020-02-02 07:02:03,SE,0
11.65,THB,2t32QQJn6r,314.00,2020-02-01 21:13:43,SE,0
0.1490909090909091,THB,FZ0Veu2fE1,4.00,2020-02-02 07:02:03,SE,0
0.13,THB,FZ0Veu2fE1,14.00,2020-02-02 07:02:03,SE,0
0.03,THB,YzbXOFVsDC,1.00,2020-02-02 07:02:02,SE,0
1.2658075601374572,THB,QpsYUZOB0C,139.00,2020-02-02 06:45:23,SE,0
1.7211340206185568,THB,QpsYUZOB0C,189.00,2020-02-02 06:45:23,SE,0
0.4462199312714777,THB,QpsYUZOB0C,49.00,2020-02-02 06:45:23,SE,0
2.21,THB,kLatM4GqYl,150.00,2020-02-02 01:13:30,SE,0
2.5407216494845364,THB,QpsYUZOB0C,279.00,2020-02-02 06:45:23,SE,0
1.3386597938144331,THB,QpsYUZOB0C,147.00,2020-02-02 06:45:23,SE,0
0.3187285223367698,THB,QpsYUZOB0C,35.00,2020-02-02 06:45:23,SE,0
0.3187285223367698,THB,QpsYUZOB0C,35.00,2020-02-02 06:45:23,SE,0
0.81,THB,3B07HsXsBh,55.00,2020-02-02 07:01:56,SE,0
0.8830188679245282,THB,22Pxme8Vts,60.00,2020-02-02 05:52:13,SE,0
1.4569811320754715,THB,22Pxme8Vts,99.00,2020-02-02 05:52:13,SE,0
2.387636363636364,THB,3B07HsXsBh,56.00,2020-02-02 07:01:56,SE,0
1.3899999999999997,THB,39godErVly,153.00,2020-02-02 08:16:40,SE,0
1.0232727272727271,THB,3B07HsXsBh,24.00,2020-02-02 07:01:56,SE,0
1.63,THB,JeHaL5EPtb,179.00,2020-02-02 05:51:56,SE,0
0.01,THB,2kwLDzmUaJ,1.00,2020-02-02 07:01:53,SE,0
1.2790909090909093,THB,3B07HsXsBh,30.00,2020-02-02 07:01:56,SE,0
0.72,THB,PF08lyC8jB,79.00,2020-02-01 20:16:12,SE,0
0.72,THB,PF08lyC8jB,79.00,2020-02-01 20:16:12,SE,0
0.10875,THB,1xcVyIsspz,12.00,2020-02-01 19:37:25,SE,0
0.72,THB,PF08lyC8jB,79.00,2020-02-01 20:16:12,SE,0
0.16312500000000002,THB,1xcVyIsspz,18.00,2020-02-01 19:37:25,SE,0
51.75999999999999,THB,2AuMeoTcw2,5688.00,2020-02-02 04:02:12,SE,0
0.13593750000000002,THB,1xcVyIsspz,15.00,2020-02-01 19:37:25,SE,0
0.17218750000000002,THB,1xcVyIsspz,19.00,2020-02-01 19:37:25,SE,0
0.6914146341463415,THB,qJPbzh8rqq,76.00,2020-02-02 04:01:23,SE,0
1.7194390243902442,THB,qJPbzh8rqq,189.00,2020-02-02 04:01:23,SE,0
1.3191463414634148,THB,qJPbzh8rqq,145.00,2020-02-02 04:01:23,SE,0
2.06,THB,J1JvWxUV65,140.00,2020-02-02 08:15:12,SE,0
0.27,THB,Xc4Ct3uFib,30.00,2020-02-02 07:01:49,SE,0
0.05,THB,Xc4Ct3uFib,1.00,2020-02-02 07:01:49,SE,0
0.008749999999999999,THB,Xc4Ct3uFib,1.00,2020-02-02 07:01:49,SE,0
0.05,THB,Xc4Ct3uFib,1.00,2020-02-02 07:01:49,SE,0
0.06124999999999999,THB,Xc4Ct3uFib,7.00,2020-02-02 07:01:49,SE,0
24.26094616639478,THB,1u7hM1PM3i,654.00,2020-02-02 05:48:44,SE,0
35.13014681892333,THB,1u7hM1PM3i,947.00,2020-02-02 05:48:44,SE,0
2.55,THB,2N1TLBe9bh,280.00,2020-02-02 08:12:40,SE,0
8.828907014681892,THB,1u7hM1PM3i,238.00,2020-02-02 05:48:44,SE,0
63.11000000000001,THB,8YuuMRRSxl,1431.00,2020-02-02 05:48:36,SE,0
0.5625165562913909,THB,1zMgOmneCc,62.00,2020-02-02 05:21:30,SE,0
0.4082781456953643,THB,1zMgOmneCc,45.00,2020-02-02 05:21:30,SE,0
0.3992052980132451,THB,1zMgOmneCc,44.00,2020-02-02 05:21:30,SE,0
